pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,,,
-187.0864,-244.5826,1037.99072,1162.00928,,,,,
-123.5104,-240.0204,1038.85437,1161.14563,,,,,
-384.1536,-240.5248,1039.99487,1160.00513,,,,,
23.5096,-232.7804,1039.86877,1160.13123,,,,,
-241.553,-230.2972,1041.80493,1158.19507,,,,,
-322.441,-229.1838,1042.42566,1157.57434,,,,,
-410.9532,-229.9964,1042.7041,1157.2959,,,,,
-211.1602,-226.8274,1042.50085,1157.49915,,,,,
-559.0584,-230.5394,1043.29309,1156.70691,,,,,
39.9698,-222.1128,1042.36523,1157.63477,,,,,
-106.501,-216.8858,1044.4718,1155.5282,,,,,
-75.3436,-211.0302,1045.77856,1154.22144,,,,,
-277.0962,-209.0424,1047.24243,1152.75757,,,,,
-913.9474,-219.7002,1047.73938,1152.26062,,,,,
-63.405,-212.922,1045.07495,1154.92505,,,,,
-25.0758,-205.4218,1046.76953,1153.23047,,,,,
-60.4674,-199.0288,1048.64453,1151.35547,,,,,
-134.8556,-193.7566,1050.2428,1149.7572,,,,,
-257.8924,-190.9296,1051.56079,1148.43921,,,,,
-457.1652,-192.2246,1052.26758,1147.73242,,,,,
-184.1144,-187.8908,1051.94385,1148.05615,,,,,
693.1114,-165.952,1053.02734,1146.97266,,,,,
-248.4126,-163.132,1058.51196,1141.48804,,,,,
-29.1822,-155.6372,1059.21704,1140.78296,,,,,
-322.159,-154.3274,1061.0907,1138.9093,,,,,
-235.0824,-151.44,1061.41809,1138.58191,,,,,
-169.7496,-146.8114,1062.14001,1137.85999,,,,,
-706.1866,-153.1614,1063.29712,1136.70288,,,,,
-231.8716,-149.9062,1061.70972,1138.29028,,,,,
-165.8336,-145.094,1062.52344,1137.47656,,,,,
137.4908,-134.3322,1063.72644,1136.27356,,,,,
76.2806,-125.0236,1066.41699,1133.58301,,,,,
-65.3808,-118.5376,1068.74414,1131.25586,,,,,
173.7772,-107.6146,1070.3656,1129.6344,,,,,
-294.9826,-105.9388,1073.09631,1126.90369,,,,,
-439.0078,-107.4208,1073.51526,1126.48474,,,,,
206.1606,-95.7828,1073.14478,1126.85522,,,,,
-801.9492,-104.6308,1076.05432,1123.94568,,,,,
-53.8058,-98.5686,1073.84229,1126.15771,,,,,
72.7166,-89.7112,1075.35791,1124.64209,,,,,
368.4474,-75.0364,1077.57214,1122.42786,,,,,
-136.4128,-71.333,1081.24084,1118.75916,,,,,
120.5856,-62.3396,1082.16675,1117.83325,,,,,
1244.5388,-30.9438,1084.41516,1115.58484,,,,,
-85.7854,-27.15,1092.26404,1107.73596,,,,,
-69.5688,-22.9426,1093.21252,1106.78748,,,,,
-191.0774,-21.1922,1094.2644,1105.7356,,,,,
1438.8988,12.5958,1094.7019,1105.2981,,,,,
660.6094,30.31,1103.14893,1096.85107,,,,,
-122.681,32.2166,1107.57751,1092.42249,,,,,
-143.3764,33.5148,1108.0542,1091.9458,,,,,
225.0746,41.834,1108.37866,1091.62134,,,,,
592.2022,57.2718,1110.4585,1089.5415,,,,,
742.3416,75.95,1114.31787,1085.68213,,,,,
160.6196,82.6504,1118.98755,1081.01245,,,,,
143.5194,88.4602,1120.6626,1079.3374,,,,,
622.6536,102.8088,1122.11499,1077.88501,,,,,
229.4044,109.1676,1125.70227,1074.29773,,,,,
-250.9732,105.854,1127.29187,1072.70813,,,,,
818.7152,123.3322,1126.4635,1073.5365,,,,,
571.4242,135.3768,1130.83301,1069.16699,,,,,
97.6498,138.074,1133.84424,1066.15576,,,,,
-1906.3258,100.0662,1134.51843,1065.48157,,,,,
799.5014,116.378,1125.0166,1074.9834,,,,,
-31.438,116.395,1129.09448,1070.90552,,,,,
64.194,118.5968,1129.09875,1070.90125,,,,,
1694.2468,152.0758,1129.64917,1070.35083,,,,,
132.8112,153.4318,1138.01892,1061.98108,,,,,
109.7474,154.357,1138.35791,1061.64209,,,,,
-60.0142,151.916,1138.58923,1061.41077,,,,,
338.8954,157.1412,1137.979,1062.021,,,,,
179.1558,158.6974,1139.28528,1060.71472,,,,,
-447.3958,147.8822,1139.67432,1060.32568,,,,,
370.3238,153.7668,1136.97058,1063.02942,,,,,
-290.1522,146.0632,1138.44177,1061.55823,,,,,
34.5034,144.6478,1136.51575,1063.48425,,,,,
340.9038,149.2524,1136.16199,1063.83801,,,,,
-392.5974,139.258,1137.31311,1062.68689,,,,,
333.279,144.1504,1134.81445,1065.18555,,,,,
1317.2668,168.3032,1136.0376,1063.9624,,,,,
287.6876,171.0568,1142.07581,1057.92419,,,,,
417.0916,176.3062,1142.76416,1057.23584,,,,,
-106.7212,171.075,1144.07654,1055.92346,,,,,
476.2642,177.7124,1142.7688,1057.2312,,,,,
442.0184,183.2824,1144.4281,1055.5719,,,,,
152.4828,182.7898,1145.82056,1054.17944,,,,,
166.4426,182.3336,1145.69751,1054.30249,,,,,
177.3526,182.108,1145.58337,1054.41663,,,,,
418.2724,186.8562,1145.52698,1054.47302,,,,,
-65.8214,181.5756,1146.71399,1053.28601,,,,,
-97.9202,175.3986,1145.39392,1054.60608,,,,,
58.7192,172.3508,1143.84961,1056.15039,,,,,
-54.86,166.9342,1143.08777,1056.91223,,,,,
-61.7062,161.672,1141.73352,1058.26648,,,,,
-55.1988,156.5888,1140.41797,1059.58203,,,,,
