pitch_accel,pitch_filtered,front_motor_pwm,back_motor_pwm,,,
-165.3882,-169.7124,1058.40198,1141.59802,,,
-326.3468,-175.7558,1057.5719,1142.4281,,,
-155.592,-178.3714,1056.06104,1143.93896,,,
-102.0466,-179.9402,1055.40723,1144.59277,,,
-266.7504,-184.5724,1055.01489,1144.98511,,,
-85.1722,-185.7252,1053.85693,1146.14307,,,
-375.793,-192.4868,1053.56873,1146.43127,,,
-229.3428,-196.3196,1051.8783,1148.1217,,,
-149.2394,-198.3808,1050.92017,1149.07983,,,
-334.8872,-204.0226,1050.40479,1149.59521,,,
-36.25,-203.656,1048.99438,1151.00562,,,
-391.6412,-210.1058,1049.08606,1150.91394,,,
-296.636,-214.7882,1047.47351,1152.52649,,,
-261.761,-218.5498,1046.30298,1153.69702,,,
-468.1404,-226.3032,1045.36255,1154.63745,,,
-45.368,-225.5374,1043.42419,1156.57581,,,
-456.8122,-232.8304,1043.6156,1156.3844,,,
-144.3654,-233.9072,1041.79248,1158.20752,,,
-334.2218,-238.5504,1041.52319,1158.47681,,,
-350.729,-243.465,1040.36243,1159.63757,,,
-15.0052,-241.6204,1039.13379,1160.86621,,,
-369.8032,-246.7002,1039.59485,1160.40515,,,
-12.9096,-244.766,1038.32495,1161.67505,,,
-314.9246,-248.588,1038.80847,1161.19153,,,
-249.877,-251.462,1037.85303,1162.14697,,,
-154.9882,-252.0278,1037.13452,1162.86548,,,
-301.1352,-255.6494,1036.99304,1163.00696,,,
-91.237,-254.8622,1036.08765,1163.91235,,,
-466.9012,-261.7188,1036.28442,1163.71558,,,
33.9584,-258.3818,1034.57031,1165.42969,,,
-420.3696,-264.1556,1035.40454,1164.59546,,,
-154.1702,-264.6412,1033.96106,1166.03894,,,
-313.9558,-268.0852,1033.83972,1166.16028,,,
-140.7252,-268.3138,1032.97864,1167.02136,,,
-240.1432,-270.1064,1032.92151,1167.07849,,,
-701.5952,-281.5536,1032.47339,1167.52661,,,
-154.6336,-281.386,1029.61157,1170.38843,,,
-488.2376,-288.0728,1029.65344,1170.34656,,,
-135.9802,-287.395,1027.98181,1172.01819,,,
-422.8966,-292.3884,1028.15125,1171.84875,,,
-230.1078,-293.5132,1026.90295,1173.09705,,,
-381.5084,-297.6852,1026.6217,1173.3783,,,
-215.4736,-298.3372,1025.57874,1174.42126,,,
-359.6354,-301.8148,1025.41565,1174.58435,,,
-335.961,-304.7846,1024.54626,1175.45374,,,
-257.4962,-305.9554,1023.80383,1176.19617,,,
-400.7308,-310.2696,1023.51111,1176.48889,,,
-303.8202,-312.0364,1022.43256,1177.56738,,,
-352.3644,-314.9448,1021.99091,1178.00916,,,
-279.5912,-315.9614,1021.26379,1178.73621,,,
-248.6488,-316.6338,1021.00964,1178.99036,,,
-260.5672,-317.2958,1020.84155,1179.15845,,,
-602.682,-324.9058,1020.67603,1179.32397,,,
-249.4782,-325.0088,1018.77356,1181.22644,,,
-576.5694,-331.8472,1018.7478,1181.2522,,,
-262.448,-332.0452,1017.03821,1182.96179,,,
-312.7344,-334.6798,1016.98871,1183.01135,,,
-515.7518,-340.4574,1016.33008,1183.66992,,,
-309.1576,-343.0594,1014.88562,1185.11438,,,
-103.7962,-345.6006,1014.23511,1185.76489,,,
-336.7658,-347.522,1013.59985,1186.40015,,,
-588.613,-354.5804,1013.11951,1186.88049,,,
-444.4412,-358.8856,1011.35486,1188.64514,,,
-317.8042,-360.6808,1010.27863,1189.72144,,,
-72.9014,-356.614,1009.82977,1190.17017,,,
-438.7334,-359.5978,1010.8465,1189.15344,,,
-645.4728,-367.8734,1010.10059,1189.89941,,,
-219.5248,-366.5912,1008.03168,1191.96838,,,
-121.323,-363.6696,1008.35217,1191.64783,,,
-634.2206,-370.5918,1009.08258,1190.91736,,,
-131.6384,-371.4628,1007.35205,1192.64795,,,
-624.6502,-378.5264,1007.13428,1192.86572,,,
-608.6588,-385.2648,1005.36841,1194.63159,,,
-514.2698,-389.7046,1003.68378,1196.31616,,,
-232.1132,-388.7072,1002.57385,1197.42615,,,
-52.0004,-382.7318,1002.82318,1197.17676,,,
-737.9438,-391.3402,1004.31702,1195.68298,,,
-173.2304,-388.5616,1002.16498,1197.83508,,,
-41.8806,-382.9586,1002.85962,1197.14038,,,
-452.0594,-385.5478,1004.26038,1195.73962,,,
56.1744,-381.0044,1003.6131,1196.38696,,,
-149.8394,-378.0316,1004.7489,1195.2511,,,
-30.7272,-372.6786,1005.49213,1194.50793,,,
-166.6012,-369.96,1006.83038,1193.16968,,,
-113.1536,-366.0182,1007.51001,1192.48999,,,
-414.9568,-367.5192,1008.49548,1191.50452,,,
-597.5298,-372.841,1008.12018,1191.87976,,,
-81.6544,-367.997,1006.78973,1193.21033,,,
40.9582,-360.4198,1008.00073,1191.99927,,,
-749.7158,-368.681,1009.89502,1190.10498,,,
-210.3832,-366.6256,1007.82977,1192.17029,,,
-41.3278,-360.3978,1008.34357,1191.65637,,,
-546.4886,-364.417,1009.90057,1190.09949,,,
-742.749,-371.8432,1008.89575,1191.10425,,,
-651.6382,-376.4886,1007.03918,1192.96082,,,
-449.7754,-377.2282,1005.87787,1194.12219,,,
-667.358,-382.5574,1005.69299,1194.30701,,,
32.3002,-373.3186,1004.36066,1195.6394,,,
-654.1664,-377.8706,1006.67035,1193.32971,,,
-616.079,-381.4894,1005.53235,1194.46765,,,
-364.6636,-380.1598,1004.62762,1195.37231,,,
-343.5736,-374.6904,1004.96008,1195.03992,,,
-379.607,-372.7042,1006.32739,1193.67261,,,
-881.9298,-380.3508,1006.82397,1193.17603,,,
-552.7396,-379.8518,1004.91229,1195.08777,,,
-568.9452,-381.0224,1005.03705,1194.96301,,,
-441.7798,-380.1296,1004.74438,1195.25562,,,
31.2598,-369.6682,1004.96759,1195.03235,,,
-631.0792,-372.7974,1007.58295,1192.41711,,,
-41.3052,-363.7518,1006.80066,1193.19934,,,
-495.4874,-363.935,1009.06207,1190.93799,,,
-272.6102,-359.6666,1009.01624,1190.98376,,,
-478.4524,-359.6014,1010.08331,1189.91663,,,
-44.8378,-350.6622,1010.09967,1189.90039,,,
-327.975,-347.3956,1012.33447,1187.66553,,,
-307.337,-343.965,1013.15106,1186.84888,,,
-152.5452,-337.3374,1014.00879,1185.99121,,,
-331.8094,-334.3036,1015.66565,1184.33435,,,
-516.0458,-334.8196,1016.42407,1183.57593,,,
-436.3182,-334.0868,1016.2951,1183.70496,,,
-215.2404,-328.78,1016.47827,1183.52173,,,
-451.2594,-328.4844,1017.80499,1182.19495,,,
1.521,-318.883,1017.87891,1182.12109,,,
-435.586,-318.3524,1020.27924,1179.7207,,,
42.5046,-308.154,1020.41187,1179.58813,,,
-438.0986,-307.9942,1022.96149,1177.03845,,,
-112.4428,-301.1454,1023.00146,1176.99854,,,
-388.4174,-300.0862,1024.71362,1175.28638,,,
-50.7822,-292.1596,1024.97852,1175.02148,,,
-433.6168,-292.2586,1026.96008,1173.03992,,,
-83.7406,-285.189,1026.9353,1173.0647,,,
-452.6588,-285.7766,1028.70276,1171.29724,,,
20.1856,-276.6082,1028.55579,1171.44421,,,
-522.8562,-278.9068,1030.8479,1169.1521,,,
-123.0476,-273.0528,1030.27332,1169.72668,,,
-401.139,-273.0066,1031.73682,1168.26318,,,
-51.1362,-265.8116,1031.74829,1168.25171,,,
-353.296,-264.9324,1033.54712,1166.45288,,,
-180.3228,-260.5416,1033.76697,1166.23303,,,
-320.593,-259.064,1034.86462,1165.13538,,,
-243.1856,-255.9936,1035.23401,1164.76599,,,
-320.1056,-254.588,1036.00159,1163.99841,,,
-237.716,-251.4206,1036.35303,1163.64697,,,
-426.5392,-252.0542,1037.1449,1162.8551,,,
-333.6436,-250.8468,1036.98645,1163.01355,,,
-100.6364,-245.1206,1037.28833,1162.71167,,,
-403.4514,-245.573,1038.71985,1161.28015,,,
-64.3224,-238.8908,1038.60669,1161.39331,,,
-507.7008,-240.8506,1040.27734,1159.72266,,,
-263.6796,-238.4498,1039.78735,1160.21265,,,
-664.3974,-243.9212,1040.38757,1159.61243,,,
-199.0932,-239.9044,1039.01965,1160.98035,,,
-628.37,-244.5424,1040.02393,1159.97607,,,
22.0222,-236.113,1038.86438,1161.13562,,,
-738.6204,-243.028,1040.9718,1159.0282,,,
55.3682,-233.9862,1039.24292,1160.75708,,,
-690.456,-239.83,1041.50342,1158.49658,,,
3.0654,-231.6502,1040.04248,1159.95752,,,
-370.9982,-231.2722,1042.08752,1157.91248,,,
-54.6634,-224.4212,1042.18201,1157.81799,,,
-91.2976,-218.4348,1043.89465,1156.10535,,,
-118.6588,-213.2408,1045.39136,1154.60864,,,
-47.3838,-206.9118,1046.68982,1153.31018,,,
-562.6238,-210.9582,1048.27209,1151.72791,,,
61.8684,-202.1006,1047.2605,1152.7395,,,
-634.3544,-207.79,1049.47485,1150.52515,,,
151.2978,-197.5616,1048.05249,1151.94751,,,
-494.505,-200.6054,1050.60962,1149.39038,,,
164.4986,-190.3612,1049.84863,1150.15137,,,
-373.8772,-191.311,1052.40967,1147.59033,,,
-242.3716,-189.432,1052.17224,1147.82776,,,
-206.2852,-187.0516,1052.64197,1147.35803,,,
-432.0824,-189.1482,1053.23706,1146.76294,,,
-63.0828,-183.8728,1052.71289,1147.28711,,,
-621.8174,-190.0412,1054.03186,1145.96814,,,
94.1236,-181.5808,1052.48975,1147.51025,,,
-513.4656,-185.5114,1054.60486,1145.39514,,,
-78.4208,-180.708,1053.62219,1146.37781,,,
-299.308,-180.4764,1054.823,1145.177,,,
-366.2034,-181.4694,1054.88086,1145.11914,,,
112.4542,-172.8778,1054.63269,1145.36731,,,
-329.8968,-173.2662,1056.78052,1143.21948,,,
89.314,-165.0228,1056.68347,1143.31653,,,
-469.808,-168.3308,1058.74426,1141.25574,,,
32.3836,-161.4936,1057.91736,1142.08264,,,
-178.3688,-158.0064,1059.62659,1140.37341,,,
23.142,-151.051,1060.49841,1139.50159,,,
-333.742,-151.8976,1062.2373,1137.7627,,,
-146.8384,-149.003,1062.02563,1137.97437,,,
-173.3352,-146.7292,1062.74927,1137.25073,,,
-367.6776,-148.3682,1063.31763,1136.68237,,,
87.8816,-140.7778,1062.90796,1137.09204,,,
-347.2046,-141.8316,1064.80554,1135.19446,,,
-135.979,-138.6582,1064.54211,1135.45789,,,
-141.7622,-135.7058,1065.33545,1134.66455,,,
-316.2856,-136.298,1066.07349,1133.92651,,,
79.4878,-129.081,1065.92554,1134.07446,,,
-315.3026,-129.6576,1067.72974,1132.27026,,,
-62.276,-125.1922,1067.58557,1132.41443,,,
-117.1606,-121.9658,1068.7019,1131.2981,,,
-338.2548,-123.1818,1069.50854,1130.49146,,,
118.785,-115.0788,1069.20459,1130.79541,,,
-247.0756,-114.4048,1071.23022,1128.76978,,,
-110.4188,-111.196,1071.3988,1128.6012,,,
-56.1546,-107.0614,1072.20105,1127.79895,,,
-155.149,-104.7618,1073.23462,1126.76538,,,
-12.1816,-99.8446,1073.80957,1126.19043,,,
-139.452,-97.3812,1075.03882,1124.96118,,,
18.3204,-91.9346,1075.65466,1124.34534,,,
-74.1982,-88.4184,1077.01636,1122.98364,,,
-51.1166,-84.299,1077.89539,1122.10461,,,
14.9352,-79.265,1078.92529,1121.07471,,,
-50.5682,-75.4132,1080.18372,1119.81628,,,
-109.0332,-72.9396,1081.14673,1118.85327,,,
-25.9536,-69.0444,1081.76514,1118.23486,,,
-21.3828,-64.6998,1082.73889,1117.26111,,,
-38.9646,-60.973,1083.82507,1116.17493,,,
11.3498,-56.3662,1084.75671,1115.24329,,,
-20.8902,-52.368,1085.90845,1114.09155,,,
-125.1742,-50.9052,1086.90796,1113.09204,,,
62.6962,-45.4016,1087.27368,1112.72632,,,
1.928,-41.2066,1088.64966,1111.35034,,,
-74.1576,-38.9002,1089.69836,1110.30164,,,
91.8838,-33.0406,1090.2749,1109.7251,,,
-91.2544,-31.2596,1091.73987,1108.26013,,,
-3.0104,-27.8376,1092.18506,1107.81494,,,
98.8594,-21.9272,1093.04053,1106.95947,,,
-117.6052,-20.8492,1094.51819,1105.48181,,,
-107.9348,-19.6266,1094.78772,1105.21228,,,
139.9636,-13.017,1095.09338,1104.90662,,,
-104.976,-11.7676,1096.74573,1103.25427,,,
-60.1736,-9.2974,1097.05811,1102.94189,,,
55.7108,-4.248,1097.67566,1102.32434,,,
-108.1092,-3.0384,1098.93799,1101.06201,,,
34.1988,1.2758,1099.24036,1100.75964,,,
67.5248,5.9204,1100.31897,1099.68103,,,
-123.447,6.3838,1101.4801,1098.5199,,,
190.623,13.3478,1101.59595,1098.40405,,,
63.4834,17.7838,1103.33691,1096.66309,,,
-50.2636,19.4346,1104.44592,1095.55408,,,
63.7054,23.3024,1104.85864,1095.14136,,,
200.6024,30.2056,1105.82556,1094.17444,,,
-114.8764,30.3766,1107.55139,1092.44861,,,
-42.0712,31.634,1107.59412,1092.40588,,,
225.5132,38.6986,1107.90845,1092.09155,,,
13.223,41.1582,1109.67468,1090.32532,,,
-168.3082,39.514,1110.28955,1089.71045,,,
248.3244,46.6208,1109.87854,1090.12146,,,
165.551,51.945,1111.65515,1088.34485,,,
-101.4652,51.226,1112.98621,1087.01379,,,
150.338,55.7948,1112.80652,1087.19348,,,
296.5244,63.5408,1113.94873,1086.05127,,,
-145.5796,61.8236,1115.88525,1084.11475,,,
-9.7458,62.7542,1115.45593,1084.54407,,,
219.8512,68.8544,1115.6886,1084.3114,,,
-38.083,69.3058,1117.21362,1082.78638,,,
0.3772,70.3026,1117.32642,1082.67358,,,
265.9774,76.9574,1117.57568,1082.42432,,,
133.013,80.6742,1119.23938,1080.76062,,,
-143.172,78.7024,1120.16858,1079.83142,,,
255.907,84.997,1119.67554,1080.32446,,,
78.7166,87.2902,1121.24927,1078.75073,,,
27.3226,88.5704,1121.82251,1078.17749,,,
391.3184,97.525,1122.14258,1077.85742,,,
15.2332,98.2534,1124.38123,1075.61877,,,
75.0248,100.1962,1124.56335,1075.43665,,,
270.664,106.5066,1125.04907,1074.95093,,,
-92.5182,105.3454,1126.62671,1073.37329,,,
207.4242,111.0766,1126.3363,1073.6637,,,
281.0836,117.746,1127.76917,1072.23083,,,
32.8574,120.2766,1129.43652,1070.56348,,,
230.4722,125.4114,1130.06921,1069.93079,,,
-224.39,120.96,1131.35278,1068.64722,,,
271.5066,127.1264,1130.23999,1069.76001,,,
352.5258,134.711,1131.78162,1068.21838,,,
-46.9366,133.7238,1133.67773,1066.32227,,,
288.4022,139.9028,1133.43091,1066.56909,,,
181.4744,143.6024,1134.97571,1065.02429,,,
119.2824,146.0624,1135.90063,1064.09937,,,
364.831,153.4664,1136.51562,1063.48438,,,
-200.2374,148.97,1138.36658,1061.63342,,,
273.542,154.5076,1137.24255,1062.75745,,,
460.5182,163.721,1138.62695,1061.37305,,,
-31.7618,162.4434,1140.9303,1059.0697,,,
333.655,169.0914,1140.61084,1059.38916,,,
-138.5182,165.595,1142.27283,1057.72717,,,
116.5168,167.5336,1141.3988,1058.6012,,,
422.6452,175.7996,1141.88342,1058.11658,,,
-75.269,173.5464,1143.94995,1056.05005,,,
305.854,179.6296,1143.3866,1056.6134,,,
-97.0126,176.8696,1144.90747,1055.09253,,,
59.003,177.7136,1144.21741,1055.78259,,,
500.0276,187.4866,1144.42847,1055.57153,,,
-147.775,183.7596,1146.87158,1053.12842,,,
338.054,190.5254,1145.93994,1054.06006,,,
-3.6134,189.6964,1147.63135,1052.36865,,,
94.785,191.2238,1147.42407,1052.57593,,,
279.9138,196.5834,1147.80591,1052.19409,,,
-146.0812,192.8038,1149.14587,1050.85413,,,
489.445,202.5892,1148.20093,1051.79907,,,
-61.8796,200.3682,1150.64734,1049.35266,,,
226.349,204.4898,1150.09204,1049.90796,,,
461.8416,213.229,1151.12244,1048.87756,,,
28.2328,212.956,1153.30725,1046.69275,,,
532.7384,223.3222,1153.23901,1046.76099,,,
-55.0514,220.9366,1155.83057,1044.16943,,,
342.124,227.0936,1155.23413,1044.76587,,,
385.071,233.5746,1156.77344,1043.22656,,,
236.1344,237.0652,1158.39368,1041.60632,,,
494.1514,245.7428,1159.26624,1040.73376,,,
44.9006,245.0788,1161.43567,1038.56433,,,
590.1646,255.7712,1161.26978,1038.73022,,,
-53.496,252.8642,1163.94287,1036.05713,,,
493.542,261.4046,1163.21606,1036.78394,,,
219.2726,263.8326,1165.3512,1034.6488,,,
382.9166,269.6644,1165.95813,1034.04187,,,
405.5652,275.9576,1167.41614,1032.58386,,,
387.938,281.7734,1168.98938,1031.01062,,,
422.7494,288.1712,1170.44336,1029.55664,,,
34.4148,286.4888,1172.04272,1027.95728,,,
567.6784,295.818,1171.62219,1028.37781,,,
1.6256,293.2222,1173.95447,1026.04553,,,
569.9716,302.393,1173.30554,1026.69446,,,
145.7106,302.6124,1175.59827,1024.40173,,,
346.8726,307.1464,1175.65308,1024.34692,,,
199.4348,308.3298,1176.78662,1023.21344,,,
395.5996,313.5696,1177.0824,1022.91754,,,
205.4836,314.8036,1178.39246,1021.6076,,,
285.1746,317.449,1178.70093,1021.29907,,,
372.3382,321.934,1179.36218,1020.63776,,,
254.3874,323.8286,1180.48352,1019.51648,,,
467.8548,330.0932,1180.95715,1019.04285,,,
333.9522,333.4294,1182.52332,1017.47668,,,
339.1768,336.991,1183.35742,1016.64264,,,
373.7996,341.25,1184.24768,1015.75226,,,
381.4854,345.527,1185.3125,1014.6875,,,
291.1624,348.0938,1186.38171,1013.61829,,,
339.1456,351.4584,1187.02344,1012.97656,,,
325.274,354.552,1187.86462,1012.13544,,,
399.8266,359.084,1188.63806,1011.362,,,
295.3194,361.4758,1189.771,1010.229,,,
385.8702,365.7478,1190.3689,1009.63104,,,
241.9316,366.846,1191.43689,1008.56305,,,
530.6956,373.7486,1191.71143,1008.28851,,,
451.1274,378.9168,1193.43713,1006.56287,,,
439.814,383.5942,1194.72925,1005.27081,,,
405.775,387.5762,1195.89856,1004.10144,,,
414.1098,391.6388,1196.89404,1003.10596,,,
288.1226,392.9576,1197.90967,1002.09033,,,
402.6942,396.5102,1198.23938,1001.76062,,,
374.6638,400.424,1199.12756,1000.87244,,,
347.299,402.747,1200.10596,999.89398,,,
544.0614,408.8848,1200.68677,999.31323,,,
382.6496,411.1682,1202.22119,997.77881,,,
464.8408,414.9154,1202.79211,997.20795,,,
527.274,419.8284,1203.72888,996.27118,,,
388.3794,421.6242,1204.95703,995.04291,,,
373.1856,423.1478,1205.40601,994.59399,,,
359,424.1684,1205.78699,994.21301,,,
498.4364,427.9896,1206.04211,993.95789,,,
438.5366,430.3422,1206.99731,993.00262,,,
442.6154,432.7496,1207.58557,992.41443,,,
399.551,434.2048,1208.18738,991.81262,,,
486.2002,437.1372,1208.55115,991.44885,,,
471.4908,440.321,1209.2843,990.7157,,,
529.5886,445.0992,1210.08032,989.91974,,,
440.0834,446.7782,1211.27478,988.72522,,,
417.2062,448.0716,1211.69458,988.30548,,,
364.4028,447.674,1212.01794,987.98212,,,
460.6906,449.1562,1211.91846,988.08148,,,
490.1794,451.1828,1212.28906,987.71094,,,
473.6914,452.7294,1212.79565,987.20428,,,
562.4488,456.0198,1213.18237,986.81763,,,
339.9842,454.5544,1214.005,985.99506,,,
472.8538,455.9526,1213.63855,986.36139,,,
407.65,455.9146,1213.98816,986.01184,,,
503.7574,457.4814,1213.97864,986.02136,,,
583.5946,460.797,1214.37036,985.62964,,,
359.4518,459.4358,1215.19922,984.80072,,,
576.3598,462.3946,1214.85889,985.14105,,,
314.5412,460.0196,1215.59863,984.40137,,,
532.873,462.0046,1215.00488,984.99512,,,
503.6922,463.482,1215.5011,984.4989,,,
490.0536,464.297,1215.87048,984.12952,,,
657.3032,468.6226,1216.07422,983.92572,,,
270.987,464.8016,1217.15564,982.84436,,,
493.9964,465.6582,1216.20044,983.79956,,,
412.4386,464.916,1216.41455,983.58545,,,
528.564,466.2996,1216.229,983.771,,,
645.6752,470.0352,1216.57495,983.42511,,,
300.8138,466.4862,1217.50879,982.49121,,,
584.7106,468.8232,1216.62158,983.37842,,,
274.8526,464.7284,1217.20581,982.79419,,,
624.714,467.6756,1216.18213,983.81793,,,
605.173,470.1404,1216.91895,983.08112,,,
372.3634,467.5564,1217.53516,982.4649,,,
460.3386,466.9532,1216.88904,983.1109,,,
200.0738,460.9494,1216.73828,983.26172,,,
387.1314,458.4762,1215.2373,984.76263,,,
556.4246,459.661,1214.61902,985.38092,,,
183.5636,452.9746,1214.91528,985.08478,,,
649.5464,455.9522,1213.24365,986.75635,,,
500.3372,456.0432,1213.98804,986.01196,,,
423.3124,454.1732,1214.01074,985.9892,,,
403.9902,452.2278,1213.54333,986.45673,,,
106.4184,443.9188,1213.05701,986.94305,,,
664.5446,447.095,1210.97974,989.02032,,,
410.6384,445.1804,1211.77368,988.22626,,,
502.012,444.8238,1211.29504,988.7049,,,
668.9244,448.1322,1211.20593,988.79407,,,
174.5584,441.028,1212.03308,987.96692,,,
662.1404,444.0196,1210.25696,989.74298,,,
247.6224,438.5524,1211.00488,988.99512,,,
688.6238,441.9292,1209.63806,990.36188,,,
616.6292,443.9614,1210.4823,989.5177,,,
266.8424,438.4068,1210.99036,989.00964,,,
530.1904,438.8784,1209.60168,990.39832,,,
208.8662,432.2092,1209.7196,990.2804,,,
699.9942,435.8138,1208.05225,991.94769,,,
435.1888,434.056,1208.95349,991.04651,,,
468.7046,432.5984,1208.51404,991.48602,,,
386.2754,429.8342,1208.14954,991.8504,,,
169.7972,422.204,1207.45862,992.54144,,,
667.7704,425.1744,1205.55103,994.44897,,,
257.6372,419.4496,1206.29358,993.70642,,,
577.2116,420.278,1204.86243,995.13757,,,
165.9146,413.0898,1205.06946,994.93054,,,
374.8908,409.7476,1203.27246,996.72754,,,
445.2482,408.31,1202.43689,997.56311,,,
222.2016,401.8896,1202.07751,997.92249,,,
547.9248,402.4786,1200.47241,999.52759,,,
310.0154,397.2384,1200.61963,999.38031,,,
337.7828,392.6896,1199.30957,1000.69037,,,
680.6392,394.1522,1198.17236,1001.82758,,,
367.4264,390.7282,1198.53809,1001.46198,,,
469.0348,389.1918,1197.68201,1002.31793,,,
461.4774,387.7926,1197.29797,1002.70209,,,
376.2686,384.2498,1196.94812,1003.05182,,,
450.2094,382.5604,1196.0625,1003.9375,,,
232.8284,376.245,1195.64014,1004.35992,,,
515.7352,375.989,1194.06128,1005.93878,,,
282.872,370.7748,1193.99731,1006.00275,,,
569.0544,371.276,1192.69373,1007.30627,,,
245.1574,365.4032,1192.81897,1007.18097,,,
497.0302,364.3946,1191.35083,1008.64917,,,
272.2166,358.8802,1191.09863,1008.90137,,,
415.734,356.2734,1189.72009,1010.27997,,,
271.962,350.9652,1189.06836,1010.93164,,,
381.7934,347.7804,1187.74133,1012.25867,,,
350.1224,344.0904,1186.94507,1013.05487,,,
347.3694,340.2878,1186.02258,1013.97736,,,
369.649,337.0366,1185.07202,1014.92804,,,
354.5294,333.5552,1184.25916,1015.74084,,,
325.229,329.4812,1183.38879,1016.61121,,,
298.8248,324.9598,1182.37036,1017.6297,,,
373.489,321.6392,1181.23999,1018.76007,,,
260.8092,316.5626,1180.40979,1019.59021,,,
274.2524,311.88,1179.14062,1020.85931,,,
177.58,305.248,1177.96997,1022.03003,,,
421.0696,303.7584,1176.31201,1023.68799,,,
148.222,296.7888,1175.93958,1024.06042,,,
424.6336,295.503,1174.19727,1025.80273,,,
235.5472,290.3722,1173.87573,1026.12427,,,
437.492,289.566,1172.59302,1027.40698,,,
149.9412,282.9376,1172.39148,1027.60852,,,
395.2522,281.4978,1170.73438,1029.26562,,,
51.4302,273.0198,1170.37439,1029.62561,,,
349.6712,270.8572,1168.25488,1031.74512,,,
-14.5726,261.3468,1167.71436,1032.28564,,,
386.7008,260.2502,1165.33667,1034.66333,,,
-54.2132,250.0264,1165.06262,1034.93738,,,
483.5388,251.0884,1162.50659,1037.49341,,,
135.4582,244.957,1162.77209,1037.22791,,,
469.8048,245.9122,1161.23926,1038.76074,,,
20.1426,237.5726,1161.47803,1038.52197,,,
448.7156,238.3418,1159.39319,1040.60681,,,
19.8988,230.2228,1159.58545,1040.41455,,,
212.005,226.4836,1157.55566,1042.44434,,,
3.9132,218.1332,1156.62097,1043.37903,,,
237.7466,215.1922,1154.53333,1045.46667,,,
0.6574,207.133,1153.7981,1046.2019,,,
227.431,204.1566,1151.7832,1048.2168,,,
22.2206,196.8708,1151.03918,1048.96082,,,
171.1254,192.727,1149.21777,1050.78223,,,
425.6994,193.9086,1148.18176,1051.81824,,,
12.1058,186.806,1148.47717,1051.52283,,,
457.262,188.9402,1146.70154,1053.29846,,,
-169.0994,178.0536,1147.23499,1052.76501,,,
485.8492,181.1382,1144.51343,1055.48657,,,
-48.5446,172.9014,1145.28455,1054.71545,,,
438.1072,175.2246,1143.22534,1056.77466,,,
101.003,170.0354,1143.80615,1056.19385,,,
367.0836,170.7984,1142.50891,1057.49109,,,
258.542,169.063,1142.69958,1057.30042,,,
-156.8608,159.0672,1142.26575,1057.73425,,,
422.7194,161.3008,1139.76685,1060.23315,,,
-213.5808,150.023,1140.3252,1059.6748,,,
464.8588,153.2134,1137.50574,1062.49426,,,
-63.5226,145.0858,1138.30334,1061.69666,,,
111.452,141.16,1136.27148,1063.72852,,,
32.86,135.3454,1135.29004,1064.70996,,,
-62.9542,127.895,1133.8363,1066.1637,,,
335.1336,129.0256,1131.97375,1068.02625,,,
-184.3886,118.845,1132.25635,1067.74365,,,
245.9428,118.4058,1129.7113,1070.2887,,,
-6.0266,112.5402,1129.60144,1070.39856,,,
-1.8144,106.9548,1128.13501,1071.86499,,,
216.1924,106.1194,1126.73865,1073.26135,,,
-142.3414,97.5086,1126.52979,1073.47021,,,
187.2816,96.3562,1124.3772,1075.6228,,,
25.1936,91.3782,1124.08899,1075.91101,,,
-37.1784,85.6008,1122.84448,1077.15552,,,
254.0134,85.8592,1121.40015,1078.59985,,,
-122.3066,78.0732,1121.46484,1078.53516,,,
291.2298,78.247,1119.51831,1080.48169,,,
-133.7512,69.551,1119.56177,1080.43823,,,
167.0038,68.3752,1117.3877,1082.6123,,,
182.9998,67.2398,1117.09375,1082.90625,,,
-106.7758,60.3946,1116.80994,1083.19006,,,
189.3268,59.9542,1115.09863,1084.90137,,,
57.6454,56.3358,1114.98853,1085.01147,,,
179.4638,55.3996,1114.08398,1085.91602,,,
90.9036,52.699,1113.84985,1086.15015,,,
133.832,50.6278,1113.1748,1086.8252,,,
41.0968,45.807,1112.65698,1087.34302,,,
115.6946,43.321,1111.45178,1088.54822,,,
-108.5752,36.3574,1110.8302,1089.1698,,,
212.6848,35.7994,1109.08936,1090.91064,,,
-39.4622,30.1608,1108.94983,1091.05017,,,
48.5468,26.4236,1107.54016,1092.45984,,,
60.363,22.8614,1106.60596,1093.39404,,,
-13.9824,17.8466,1105.71533,1094.28467,,,
94.8192,15.0132,1104.46167,1095.53833,,,
78.9028,11.8948,1103.7533,1096.2467,,,
-58.1858,6.1614,1102.97375,1097.02625,,,
44.6818,2.5396,1101.54041,1098.45959,,,
56.2488,-0.8594,1100.63489,1099.36511,,,
0.9504,-5.1458,1099.78516,1100.21484,,,
-121.322,-11.723,1098.71362,1101.28638,,,
6.8114,-15.713,1097.06921,1102.93079,,,
81.0178,-18.172,1096.07178,1103.92822,,,
-25.0036,-22.7202,1095.45703,1104.54297,,,
-175.0974,-30.3804,1094.31995,1105.68005,,,
50.7086,-32.801,1092.40491,1107.59509,,,
-41.367,-37.0744,1091.7998,1108.2002,,,
-136.0906,-43.3966,1090.73145,1109.26855,,,
26.4924,-46.4978,1089.15088,1110.84912,,,
23.117,-48.9908,1088.37549,1111.62451,,,
-70.4534,-53.7104,1087.75232,1112.24768,,,
-80.6512,-58.246,1086.57239,1113.42761,,,
